x	y	species	carbon	age
10.6765	34.0763	grass	4.75	1
13.3358	35.7943	grass	9.5	1
17.9348	30.8933	grass	4.75	1
16.5289	37.3539	grass	4.75	1
11.7141	33.1133	grass	4.75	1
16.8252	32.2722	grass	4.75	1
16.8628	36.6937	grass	4.75	1
14.8251	37.7802	grass	9.5	1
14.7198	35.1874	grass	4.75	1
13.7413	32.1787	grass	4.75	1
17.3809	31.3655	grass	4.75	1
15.8688	36.2646	grass	4.75	1
15.8483	36.8491	grass	4.75	1
14.6665	31.975	grass	4.75	1
12.2277	31.2185	grass	4.75	1
19.2622	32.9376	grass	4.75	1
15.4302	32.2194	grass	4.75	1
17.2835	39.3861	grass	4.75	1
13.1156	37.9977	grass	4.75	1
19.4295	31.3849	grass	4.75	1
15.8659	34.1748	grass	4.75	1
15.4947	32.5152	grass	4.75	1
14.882	38.4557	grass	4.75	1
16.5712	35.4943	grass	4.75	1
18.284	35.8006	grass	4.75	1
12.3446	30.7927	grass	9.5	1
18.482	31.0529	grass	4.75	1
14.7408	31.2867	grass	9.5	1
12.029	37.9599	grass	4.75	1
10.7646	38.8634	grass	4.75	1
18.8274	39.4883	grass	4.75	1
17.337	39.0241	grass	4.75	1
11.3699	32.6888	grass	4.75	1
13.5418	37.643	grass	4.75	1
19.8236	32.3823	grass	4.75	1
18.5087	37.17	grass	4.75	1
14.5536	36.2662	grass	4.75	1
15.7183	38.208	grass	4.75	1
19.4877	31.4721	grass	4.75	1
13.0975	38.1636	grass	4.75	1
17.1675	33.903	grass	9.5	1
13.2004	39.1765	grass	4.75	1
19.0653	33.5639	grass	4.75	1
16.8178	39.167	grass	4.75	1
18.3193	39.7971	grass	9.5	1
15.6952	37.6853	grass	9.5	1
18.9241	39.9173	grass	4.75	1
10.5408	37.5215	grass	4.75	1
18.7709	36.2719	grass	4.75	1
19.435	37.54	grass	4.75	1
19.5	35.0855	grass	4.75	1
10.7381	31.4885	grass	4.75	1
18.2754	34.5986	grass	4.75	1
19.3823	36.1311	grass	4.75	1
12.1523	32.1762	grass	4.75	1
11.4482	32.8974	grass	9.5	1
11.0477	38.2157	grass	4.75	1
13.3623	33.6306	tulip	43.75	1
13.942	37.8767	tulip	21.875	1
12.9821	37.9985	tulip	21.875	1
18.5265	30.1606	tulip	21.875	1
12.4026	36.987	tulip	43.75	1
15.7851	33.8502	tulip	43.75	1
13.8022	32.4644	tulip	43.75	1
16.1317	31.4629	tulip	43.75	1
18.7131	34.4801	tulip	21.875	1
13.0718	34.2534	tulip	43.75	1
17.6846	38.8468	tulip	43.75	1
16.0545	30.815	tulip	21.875	1
10.9482	33.5144	tulip	21.875	1
10.526	30.6258	tulip	21.875	1
10.9946	32.6849	tulip	43.75	1
12.5441	35.3933	tulip	43.75	1
15.3482	35.9367	tulip	43.75	1
19.6929	31.6247	tulip	21.875	1
11.878	32.7859	tulip	43.75	1
16.6419	39.6226	tulip	43.75	1
18.3804	31.9461	tulip	43.75	1
10.7033	36.5844	tulip	21.875	1
10.9564	32.9758	tulip	21.875	1
13.7009	39.6082	tulip	43.75	1
15.6208	31.2104	tulip	43.75	1
17.6648	35.426	tulip	43.75	1
13.8407	38.9711	tulip	43.75	1
14.1831	31.9059	tulip	21.875	1
16.4582	38.0758	tulip	21.875	1
10.9006	38.0781	tulip	43.75	1
12.2325	30.7105	tulip	43.75	1
14.8096	35.4017	tulip	43.75	1
18.9331	35.957	tulip	43.75	1
11.1659	31.0618	tulip	21.875	1
13.5669	38.3068	tulip	21.875	1
16.2682	30.4405	tulip	43.75	1
13.7664	31.6482	tulip	21.875	1
12.0803	32.2409	tulip	43.75	1
14.0109	33.2838	tulip	43.75	1
18.8936	30.2503	tulip	43.75	1
15.6585	31.5919	tulip	43.75	1
11.5099	36.6085	tulip	43.75	1
16.5566	31.2064	shrub	200	1
18.2654	37.9144	shrub	200	1
12.9284	36.8211	shrub	100	1
13.7297	33.9461	shrub	100	1
19.3772	39.0632	shrub	200	1
12.6036	33.9402	shrub	200	1
15.368	34.6776	shrub	200	1
17.6841	39.6563	shrub	200	1
18.6231	34.6327	shrub	100	1
13.6003	31.6331	shrub	100	1
15.0322	38.5149	shrub	100	1
13.1016	38.8735	shrub	200	1
14.8417	35.6188	shrub	100	1
14.1759	31.8431	shrub	200	1
17.0211	37.9084	shrub	200	1
11.3704	39.0768	shrub	200	1
15.9449	31.2161	shrub	100	1
19.1355	31.7736	shrub	200	1
13.4259	30.5862	shrub	100	1
19.8723	30.3301	shrub	200	1
18.9329	33.4993	shrub	200	1
14.1571	30.992	shrub	100	1
19.1925	32.4884	shrub	200	1
15.1401	38.6104	shrub	100	1
12.3198	32.8489	cactus	937.5	1
11.2525	30.8997	cactus	937.5	1
11.6564	33.9859	cactus	468.75	1
12.9761	33.7341	cactus	937.5	1
11.9733	39.5213	cactus	937.5	1
14.5981	36.4897	cactus	937.5	1
14.92	37.5076	cactus	468.75	1
11.5623	32.9294	cactus	937.5	1
15.7546	31.2929	cactus	937.5	1
13.4057	39.0311	cactus	468.75	1
13.2559	32.1605	cactus	937.5	1
10.842	31.1322	cactus	937.5	1
11.1605	32.8153	palm	4375	1
19.9273	38.8105	palm	4375	1
16.3481	39.2835	palm	4375	1
16.2999	33.6917	palm	4375	1
13.53	33.4573	palm	4375	1
11.9048	30.7293	lichen	1	1
19.6687	33.8612	lichen	1	1
16.5858	38.5092	lichen	1	1
11.557	39.8934	lichen	1	1
16.7941	34.9692	lichen	1	1
13.3774	38.2524	lichen	1	1
18.3476	32.9965	lichen	1	1
15.2986	37.1368	lichen	1	1
16.3837	30.869	lichen	1	1
12.4762	33.5708	lichen	1	1
19.1638	31.5728	lichen	1	1
10.5413	39.6764	lichen	1	1
15.7255	33.7727	lichen	1	1
14.4082	30.4614	lichen	1	1
15.0753	37.92	lichen	1	1
17.5319	39.2217	lichen	1	1
17.2889	38.9742	lichen	1	1
13.7392	30.9609	lichen	1	1
16.4176	32.4623	lichen	1	1
14.4418	31.2794	lichen	1	1
10.1262	37.5428	lichen	1	1
11.8421	31.5175	lichen	1	1
11.0559	36.9776	lichen	1	1
18.4853	33.7376	lichen	1	1
18.3131	34.7651	lichen	1	1
19.5784	33.356	lichen	1	1
12.9591	32.2686	lichen	1	1
10.5884	32.3413	lichen	1	1
13.3959	38.1668	lichen	1	1
14.8252	37.7733	lichen	1	1
12.3811	31.1851	lichen	1	1
13.2176	35.0715	lichen	1	1
18.1776	31.6725	lichen	1	1
16.4517	34.0612	lichen	1	1
13.5011	37.3448	lichen	1	1
13.9712	35.38	lichen	1	1
14.9574	35.2321	lichen	1	1
14.5169	39.3299	lichen	1	1
14.3948	34.0725	lichen	1	1
16.7105	35.5093	lichen	1	1
18.935	37.9995	lichen	1	1
15.8221	31.2046	lichen	1	1
15.0287	33.7648	lichen	1	1
14.4311	32.7463	lichen	1	1
17.6796	38.7276	lichen	1	1
17.9872	32.0239	lichen	1	1
19.1013	32.597	grass	4.75	1
12.4644	36.2668	grass	4.75	1
10.0225	33.5074	grass	4.75	1
15.7574	32.0051	grass	4.75	1
12.7374	30.5854	grass	4.75	1
12.9929	37.4662	grass	4.75	1
12.6329	36.2025	grass	4.75	1
19.0892	31.3045	grass	4.75	1
19.3845	37.2319	grass	4.75	1
10.6841	32.9629	grass	4.75	1
19.0676	32.562	grass	4.75	1
10.0697	38.5261	grass	4.75	1
19.5783	39.7981	grass	4.75	1
14.4808	38.2571	grass	4.75	1
17.1861	33.7332	grass	4.75	1
17.0134	35.7164	grass	4.75	1
15.3382	36.394	grass	4.75	1
12.0463	32.7342	grass	4.75	1
15.7397	36.1829	grass	4.75	1
13.0627	36.7278	grass	4.75	1
14.644	39.0581	grass	4.75	1
18.6605	37.1202	grass	4.75	1
19.5934	31.7875	grass	4.75	1
19.3883	34.9775	grass	4.75	1
14.3714	36.8923	grass	4.75	1
12.2896	38.9442	grass	4.75	1
14.2931	34.4445	grass	4.75	1
12.1841	36.778	grass	4.75	1
14.3201	35.3984	grass	4.75	1
14.2434	39.3882	grass	4.75	1
15.3464	36.9531	grass	4.75	1
12.2483	34.5188	grass	4.75	1
15.4953	37.127	grass	4.75	1
17.0112	30.8179	grass	4.75	1
18.7505	35.7995	grass	4.75	1
12.3805	39.5326	grass	4.75	1
11.8801	37.0661	grass	4.75	1
18.7464	34.434	grass	4.75	1
13.0603	30.6665	grass	4.75	1
18.3794	35.3624	grass	4.75	1
15.1704	33.1955	grass	4.75	1
15.3076	30.1973	grass	4.75	1
18.8667	32.0443	grass	4.75	1
12.6499	36.2892	grass	4.75	1
10.3729	31.0089	grass	4.75	1
14.2549	30.3895	grass	4.75	1
16.9204	37.7137	grass	4.75	1
12.6911	33.4121	grass	4.75	1
13.2986	34.5066	grass	4.75	1
10.2692	37.1498	grass	4.75	1
19.3466	34.8735	grass	4.75	1
17.0596	35.8062	grass	4.75	1
15.6973	30.4564	grass	4.75	1
16.106	30.7471	grass	4.75	1
10.7305	30.0782	grass	4.75	1
12.0887	32.3892	grass	4.75	1
14.2369	31.5041	grass	4.75	1
18.1356	39.1199	grass	4.75	1
17.1502	35.291	grass	4.75	1
16.0548	32.3907	grass	4.75	1
14.2269	38.4052	grass	4.75	1
15.7819	35.4416	grass	4.75	1
12.3195	36.1432	grass	4.75	1
15.2957	37.6353	grass	4.75	1
17.9047	37.1508	grass	4.75	1
10.1387	38.5083	grass	4.75	1
19.1255	34.3923	grass	4.75	1
15.3676	39.332	tulip	21.875	1
17.421	37.5452	tulip	21.875	1
12.7814	31.8942	tulip	21.875	1
19.385	30.3614	tulip	21.875	1
13.0884	39.2378	tulip	21.875	1
10.9104	31.8407	tulip	21.875	1
10.4033	32.4325	tulip	21.875	1
10.0804	39.3209	tulip	21.875	1
19.6592	33.1421	tulip	21.875	1
17.839	33.0792	tulip	21.875	1
19.0502	32.8476	tulip	21.875	1
15.4209	33.9905	tulip	21.875	1
15.91	31.0236	tulip	21.875	1
16.7485	36.2826	tulip	21.875	1
17.844	34.1441	tulip	21.875	1
17.5885	37.2633	shrub	100	1
12.4578	37.7776	shrub	100	1
17.6123	37.8196	shrub	100	1
18.9333	30.6064	shrub	100	1
13.8488	33.8158	shrub	100	1
16.8629	36.4515	shrub	100	1
14.9552	32.072	shrub	100	1
14.8287	32.9456	shrub	100	1
15.4566	30.4613	shrub	100	1
15.9804	31.6808	shrub	100	1
19.0581	31.3944	cactus	468.75	1
17.025	36.2769	cactus	468.75	1
13.2287	30.4792	cactus	468.75	1
13.1411	33.6517	beetle	1.4	1
15.4834	38.5539	beetle	2.8	1
15.3885	33.4939	beetle	2.8	1
15.1397	39.4433	beetle	2.8	1
10.6139	39.8367	beetle	1.4	1
13.7294	34.0425	beetle	1.4	1
12.7593	37.3262	beetle	1.4	1
15.4755	35.4033	beetle	1.4	1
12.2547	34.0128	beetle	1.4	1
14.1726	31.6128	beetle	1.4	1
15.4115	35.2259	beetle	1.4	1
10.7498	37.114	beetle	1.4	1
13.9524	33.2049	beetle	2.8	1
18.4877	37.3602	beetle	1.4	1
11.552	32.9159	beetle	1.4	1
12.7053	30.5876	beetle	2.8	1
15.0981	35.113	beetle	2.8	1
11.0995	32.2417	beetle	1.4	1
16.2169	35.1586	beetle	1.4	1
18.3405	38.3597	beetle	2.8	1
19.6301	35.6232	beetle	2.8	1
15.6674	39.8924	beetle	1.4	1
14.858	31.4185	beetle	2.8	1
15.8968	38.3921	beetle	1.4	1
10.8508	31.6725	beetle	2.8	1
10.8745	37.4257	beetle	2.8	1
18.6096	38.2005	mouse	14	1
10.0443	31.6743	mouse	14	1
11.2084	30.8588	mouse	14	1
17.9224	34.1769	mouse	7	1
12.1746	36.7987	mouse	10	1
16.5525	35.9901	mouse	14	1
13.9055	35.324	mouse	5	1
18.966	35.2175	mouse	14	1
14.6602	30.8523	mouse	14	1
10.2166	34.1118	mouse	14	1
14.3608	35.0858	mouse	14	1
14.5519	30.4608	mouse	7	1
12.5571	36.0152	mouse	14	1
10.0324	39.5439	mouse	14	1
16.9522	31.5602	mouse	5	1
10.1816	38.5494	mouse	5	1
16.7562	35.0561	mouse	5	1
16.5587	33.539	mouse	14	1
15.3256	32.6577	mouse	14	1
12.7521	37.1537	mouse	14	1
13.2437	34.5126	mouse	14	1
16.4293	38.1537	mouse	14	1
14.2956	36.2873	mouse	7	1
17.3826	35.3032	rabbit	50	1
12.9884	37.1901	rabbit	35	1
13.6851	39.3398	rabbit	50	1
14.6496	39.7308	rabbit	70	1
13.2952	38.2068	gazelle	128.125	1
19.6925	37.0139	moose	656.25	1
17.3902	32.8181	scorpion	5.6	1
17.4086	38.0979	scorpion	2.8	1
11.6208	33.0376	scorpion	5.6	1
14.997	34.0487	scorpion	6.4	1
14.4883	36.1646	scorpion	3.2	1
13.8915	34.4359	lizard	28	1
11.6293	33.8467	lizard	14	1
14.0289	34.4964	lizard	20.8	1
12.5069	34.2835	lizard	14	1
12.5779	39.3536	beetle	1.4	1
13.8451	34.1981	beetle	1.4	1
17.0788	33.9793	beetle	1.4	1
17.3855	32.9579	beetle	1.4	1
16.0561	31.1441	beetle	1.4	1
10.9276	35.5434	beetle	1.4	1
12.1305	32.1538	beetle	1.4	1
14.9872	31.6501	beetle	1.4	1
17.1866	34.7038	beetle	1.4	1
19.9536	34.3637	beetle	1.4	1
12.5467	33.8678	beetle	1.4	1
12.4062	38.5108	beetle	1.4	1
19.0094	31.7132	beetle	1.4	1
10.8132	35.5332	beetle	1.4	1
10.2665	38.0826	beetle	1.4	1
13.7097	33.6948	beetle	1.4	1
12.2467	37.478	mouse	7	1
10.397	34.5255	mouse	5	1
11.9197	31.3828	mouse	5	1
12.3464	36.8835	mouse	7	1
17.8121	38.2537	mouse	5	1
10.3352	37.4841	mouse	5	1
14.7317	36.3788	mouse	7	1
10.7432	35.1763	scorpion	2.8	1
16.44	35.5901	scorpion	3.2	1
11.9839	37.4483	scorpion	3.2	1
12.6299	30.2556	scorpion	2.8	1
13.2795	31.0177	skunk	100	1
11.4829	32.147	rabbit	35	1
10.6177	33.6435	moose	1312.5	1
19.9384	31.4836	lizard	10.4	1
14.7286	33.3068	lizard	14	1
14.0631	36.8867	gazelle	128.125	1
12.5586	31.8171	mouse	7	1
18.1259	30.4745	beetle	1.4	1
10.5489	37.0394	moose	906.25	1
17.9928	33.7959	rabbit	50	1
13.7328	30.4858	mouse	5	1
17.4037	32.4495	mouse	7	1
14.1744	30.9443	mouse	14	1
15.5171	31.9193	mouse	10	1
14.0901	39.0996	skunk	50	1
19.2971	30.3978	beetle	1.4	1
10.0562	36.367	rabbit	25	1
11.2255	33.7048	mouse	5	1
14.9129	35.5798	skunk	104	1
10.8773	37.4008	rabbit	50	1
10.9493	33.4804	mouse	10	1
10.6617	36.6269	mouse	7	1
11.6852	32.6468	mouse	7	1
11.5278	36.7956	mouse	7	1
11.9349	37.8194	mouse	7	1
11.9268	36.1149	mouse	10	1
12.5915	37.6643	mouse	14	1
10.1568	31.5894	mouse	7	1
10.0323	32.063	mouse	10	1
19.323	35.6837	mouse	5	1
19.9246	39.3709	mouse	14	1
19.9206	34.6982	beetle	2.8	1
13.8588	32.9359	dog	512.5	1
19.6225	39.8871	mouse	5	1
11.0987	39.7121	beetle	1.4	1
17.7098	39.6765	rabbit	35	1
11.1139	36.2725	mouse	14	1
15.4593	39.9827	beetle	1.4	1
17.7984	39.977	gazelle	256.25	1
15.2513	37.9632	rabbit	25	1
19.9073	36.1634	moose	1312.5	1
22.0059	39.1533	lichen	1	1
25.9881	31.8084	lichen	1	1
22.4813	36.9312	lichen	1	1
28.3799	36.7109	lichen	2	1
23.7872	38.2192	lichen	1	1
29.7227	36.6326	lichen	1	1
27.5232	30.0458	lichen	1	1
22.3374	34.923	lichen	1	1
23.6533	38.8259	lichen	2	1
25.9962	37.4769	lichen	1	1
25.1673	33.8626	lichen	2	1
23.2235	33.2459	lichen	1	1
26.1262	35.2451	lichen	1	1
20.7467	37.5519	lichen	1	1
20.0944	34.8137	lichen	2	1
21.1058	36.9752	lichen	1	1
28.6262	31.3417	lichen	1	1
25.339	37.8184	lichen	1	1
22.494	34.8431	lichen	1	1
21.707	32.2924	lichen	1	1
29.9483	34.485	lichen	1	1
25.594	32.952	lichen	1	1
23.2378	38.2057	lichen	1	1
23.807	36.4939	lichen	1	1
23.8569	37.2722	lichen	1	1
23.4632	36.0386	lichen	1	1
21.7403	30.0701	lichen	1	1
25.5021	36.9178	lichen	1	1
25.0983	34.8708	lichen	1	1
28.2753	36.6727	lichen	1	1
24.4558	33.6164	lichen	1	1
24.3301	32.7129	lichen	1	1
20.5909	39.0624	lichen	1	1
25.54	32.277	lichen	2	1
22.542	38.8816	lichen	2	1
26.1551	32.0759	lichen	1	1
26.9024	34.0189	grass	4.75	1
24.4169	33.5532	grass	4.75	1
27.759	32.9779	grass	9.5	1
28.9539	36.3757	grass	4.75	1
25.0053	35.1693	grass	9.5	1
24.6542	36.2343	grass	4.75	1
27.7931	31.1403	grass	4.75	1
20.2474	34.9306	grass	4.75	1
20.8208	33.648	grass	9.5	1
26.4001	30.4892	grass	4.75	1
29.8715	37.1719	grass	9.5	1
22.553	36.797	grass	4.75	1
24.2494	37.7673	grass	4.75	1
21.0223	34.4428	grass	9.5	1
24.0279	39.5161	grass	4.75	1
27.9852	39.734	grass	4.75	1
29.8515	34.9781	grass	9.5	1
29.222	34.8089	grass	4.75	1
23.575	33.167	grass	9.5	1
29.3938	33.4726	grass	4.75	1
22.1471	31.9952	grass	9.5	1
22.4306	32.946	grass	4.75	1
23.7009	33.3431	grass	9.5	1
26.2378	34.6348	grass	4.75	1
28.9541	39.3212	grass	4.75	1
27.5762	38.311	grass	4.75	1
27.4921	32.0624	grass	4.75	1
22.7984	31.9903	grass	4.75	1
28.0227	39.9968	grass	4.75	1
25.2458	39.8614	grass	9.5	1
24.0435	34.8994	grass	4.75	1
27.5465	35.9217	grass	9.5	1
25.8469	31.0199	grass	4.75	1
22.0739	34.6602	grass	4.75	1
24.0797	32.8771	grass	4.75	1
29.7753	36.8535	grass	4.75	1
20.129	36.7692	grass	9.5	1
27.3689	34.6983	grass	4.75	1
21.3138	34.3918	grass	4.75	1
20.1302	36.6725	grass	9.5	1
20.0753	36.1244	grass	9.5	1
21.1231	31.3293	grass	9.5	1
20.0562	36.2754	grass	4.75	1
27.8313	32.0184	grass	4.75	1
27.2956	37.1444	grass	4.75	1
22.8896	35.2961	grass	9.5	1
20.2854	38.0747	grass	4.75	1
25.7878	37.6597	grass	4.75	1
23.3649	34.1598	grass	9.5	1
29.0713	31.5486	grass	9.5	1
26.1298	36.0253	grass	9.5	1
22.3661	36.6503	grass	9.5	1
24.8733	34.9138	grass	4.75	1
23.9412	31.8732	grass	9.5	1
23.4449	34.7591	grass	4.75	1
26.0389	39.199	grass	4.75	1
22.6873	35.1637	grass	4.75	1
25.8917	33.8531	grass	4.75	1
27.8739	32.515	grass	4.75	1
24.4165	34.197	grass	9.5	1
23.2738	38.4088	grass	9.5	1
28.8429	39.185	grass	9.5	1
26.0249	36.8791	tulip	43.75	1
20.2248	31.992	tulip	21.875	1
22.8696	30.229	tulip	43.75	1
22.4606	34.8109	tulip	43.75	1
21.2408	39.7104	tulip	21.875	1
20.9122	33.9986	tulip	21.875	1
27.4394	30.3407	tulip	21.875	1
22.5437	34.9327	tulip	21.875	1
23.2723	35.2001	tulip	21.875	1
21.7663	34.3595	tulip	43.75	1
22.2411	33.4863	tulip	43.75	1
21.4206	30.9929	tulip	43.75	1
28.9572	36.991	tulip	43.75	1
27.8412	38.4681	tulip	21.875	1
27.5912	37.4197	tulip	21.875	1
25.6478	33.7144	tulip	21.875	1
26.9811	35.4772	tulip	43.75	1
26.4338	35.3635	tulip	21.875	1
23.3016	30.5268	tulip	21.875	1
28.5824	30.0726	tulip	43.75	1
27.3083	31.3838	tulip	43.75	1
27.7001	32.1836	tulip	21.875	1
24.2018	32.0993	tulip	43.75	1
26.5422	34.9259	tulip	43.75	1
26.6763	39.4192	tulip	43.75	1
24.0815	36.3145	tulip	43.75	1
24.0564	39.824	tulip	43.75	1
28.2919	31.0227	tulip	43.75	1
21.6202	30.1132	tulip	21.875	1
27.6427	36.0868	tulip	43.75	1
25.7676	33.3884	tulip	43.75	1
20.2591	32.782	tulip	21.875	1
21.4066	30.3427	tulip	43.75	1
21.8972	34.5117	tulip	21.875	1
29.5257	34.6363	tulip	21.875	1
24.392	30.2353	tulip	43.75	1
26.5796	36.206	tulip	43.75	1
26.9294	38.1057	tulip	43.75	1
29.5697	30.8057	tulip	43.75	1
25.8718	33.7458	tulip	43.75	1
26.0724	39.0293	tulip	21.875	1
20.0328	30.1424	tulip	43.75	1
23.5711	34.3302	tulip	43.75	1
23.3845	34.4797	tulip	43.75	1
28.5923	39.0448	tulip	43.75	1
22.5601	30.0635	tulip	43.75	1
25.4047	31.0406	tulip	21.875	1
28.8958	39.5792	tulip	21.875	1
25.3861	38.6659	tulip	21.875	1
27.684	33.8754	tulip	21.875	1
20.2359	31.2733	tulip	43.75	1
24.4785	39.2303	tulip	43.75	1
26.4408	36.7662	tulip	21.875	1
27.6441	31.6874	shrub	100	1
23.3434	37.1666	shrub	200	1
28.3119	35.2268	shrub	100	1
28.7369	32.5716	shrub	200	1
26.8098	36.9988	shrub	200	1
21.6826	38.569	shrub	200	1
25.6462	32.0878	shrub	100	1
26.9578	38.2536	shrub	200	1
27.1491	31.4694	shrub	200	1
21.8796	31.613	shrub	200	1
20.374	30.129	shrub	100	1
24.5743	31.9944	shrub	200	1
25.2381	38.5944	shrub	100	1
23.8475	36.9931	shrub	200	1
22.436	34.3817	shrub	200	1
26.8235	37.8083	shrub	200	1
24.5146	30.0766	shrub	200	1
28.5689	37.0517	shrub	200	1
27.5337	36.1035	shrub	200	1
24.0412	36.2603	shrub	100	1
28.2842	31.6406	shrub	100	1
29.242	31.9565	shrub	200	1
28.6563	33.0493	shrub	100	1
20.7492	38.8614	shrub	200	1
29.8587	30.1365	shrub	200	1
21.5771	31.8935	shrub	200	1
27.434	39.6039	cactus	937.5	1
22.6256	33.3304	cactus	468.75	1
27.9528	39.8877	cactus	937.5	1
20.1761	38.3921	cactus	937.5	1
25.8756	34.1097	cactus	937.5	1
29.2756	31.1433	cactus	937.5	1
26.681	39.7684	cactus	937.5	1
25.4137	33.8073	cactus	937.5	1
29.7099	39.4637	cactus	937.5	1
29.5007	31.0098	cactus	468.75	1
21.3849	36.3853	cactus	937.5	1
23.2433	30.512	cactus	937.5	1
23.9478	30.3222	cactus	937.5	1
22.8125	34.8905	cactus	937.5	1
27.9229	38.7934	cactus	937.5	1
26.5678	38.3392	palm	4375	1
28.8993	32.6697	palm	2187.5	1
22.4601	31.4435	palm	4375	1
28.8689	36.8315	palm	4375	1
27.2629	37.1699	palm	4375	1
27.5609	39.4823	palm	4375	1
27.5098	30.7353	palm	2187.5	1
20.0682	30.3174	palm	4375	1
21.1814	36.8875	lichen	1	1
28.6155	36.4714	lichen	1	1
25.6714	34.0444	lichen	1	1
26.4079	38.3881	lichen	1	1
26.314	32.1852	lichen	1	1
27.7393	34.1265	lichen	1	1
29.5415	36.9779	lichen	1	1
20.6389	33.6191	lichen	1	1
29.6015	39.4016	lichen	1	1
21.8167	31.3891	lichen	1	1
29.5904	33.0771	lichen	1	1
20.2238	36.4827	lichen	1	1
24.0808	31.5597	lichen	1	1
22.1811	35.0213	lichen	1	1
29.6244	35.2895	lichen	1	1
28.9896	33.3053	lichen	1	1
20.151	30.9458	lichen	1	1
22.4605	33.4677	lichen	1	1
24.3301	32.1845	lichen	1	1
29.5438	31.3583	lichen	1	1
21.1762	39.4852	lichen	1	1
28.6015	36.6894	lichen	1	1
20.2763	36.7425	lichen	1	1
20.0804	32.4922	lichen	1	1
24.173	39.4526	lichen	1	1
26.3084	33.1585	lichen	1	1
22.7018	34.8561	lichen	1	1
29.936	39.0269	lichen	1	1
25.7187	30.7884	lichen	1	1
27.2304	39.9252	lichen	1	1
29.7957	33.7201	grass	4.75	1
25.2782	39.2397	grass	4.75	1
22.8273	32.141	grass	4.75	1
23.4211	30.1442	grass	4.75	1
20.6671	31.899	grass	4.75	1
20.0076	32.3143	grass	4.75	1
27.0838	36.1031	grass	4.75	1
25.1665	34.5776	grass	4.75	1
28.3404	31.5187	grass	4.75	1
27.1761	33.9586	grass	4.75	1
24.0316	35.7468	grass	4.75	1
27.2035	33.2899	grass	4.75	1
21.4684	33.9618	grass	4.75	1
23.5626	30.7857	grass	4.75	1
27.5644	38.0157	grass	4.75	1
25.7254	38.0625	grass	4.75	1
20.0157	31.1018	grass	4.75	1
26.3901	37.217	grass	4.75	1
23.9587	30.8566	grass	4.75	1
26.7681	35.8867	grass	4.75	1
29.6396	30.0099	grass	4.75	1
29.4913	39.7268	grass	4.75	1
26.0025	36.9665	grass	4.75	1
28.5528	37.5541	grass	4.75	1
28.9236	37.9186	grass	4.75	1
29.4851	37.8714	grass	4.75	1
27.458	34.6243	grass	4.75	1
21.0688	35.9604	grass	4.75	1
23.107	37.8677	grass	4.75	1
23.1337	37.4927	grass	4.75	1
26.8067	31.6828	grass	4.75	1
25.7484	37.193	grass	4.75	1
27.0419	33.2169	grass	4.75	1
24.5952	35.6633	grass	4.75	1
27.0093	38.6846	grass	4.75	1
25.0995	35.3227	grass	4.75	1
21.7044	31.6093	grass	4.75	1
23.4871	39.6156	grass	4.75	1
24.1352	31.9698	tulip	21.875	1
27.3073	34.7991	tulip	21.875	1
29.356	39.8683	tulip	21.875	1
29.8038	35.4185	tulip	21.875	1
20.732	33.0837	tulip	21.875	1
29.4629	35.5663	tulip	21.875	1
22.7395	33.6477	tulip	21.875	1
24.2102	33.394	tulip	21.875	1
22.3096	38.0051	tulip	21.875	1
24.5563	30.4786	tulip	21.875	1
28.8278	39.469	tulip	21.875	1
27.628	32.6193	tulip	21.875	1
20.048	34.4745	tulip	21.875	1
26.2376	32.1746	tulip	21.875	1
27.7136	33.1025	tulip	21.875	1
27.6182	30.028	tulip	21.875	1
25.1983	34.6995	tulip	21.875	1
23.2372	37.7754	tulip	21.875	1
25.3045	36.997	tulip	21.875	1
24.3274	38.7563	tulip	21.875	1
24.2176	35.4922	tulip	21.875	1
29.6682	37.5014	tulip	21.875	1
22.619	30.4052	shrub	100	1
27.7547	37.9865	shrub	100	1
21.8139	31.6143	shrub	100	1
23.1924	33.2261	shrub	100	1
23.8464	39.7814	shrub	100	1
25.6873	35.6026	shrub	100	1
24.5711	36.7323	shrub	100	1
27.0661	30.5996	shrub	100	1
27.6571	38.8241	cactus	468.75	1
28.6123	32.143	cactus	468.75	1
22.6894	34.9836	palm	2187.5	1
25.4814	39.8341	palm	2187.5	1
22.94	38.803	beetle	1.4	1
22.7007	37.2831	beetle	1.4	1
25.7123	31.7983	beetle	1.4	1
24.4498	35.0719	beetle	2.8	1
20.7476	35.0535	beetle	1.4	1
23.517	37.3203	beetle	1.4	1
23.166	39.1298	beetle	1.4	1
28.5049	35.6411	beetle	2.8	1
22.8862	31.0964	beetle	1.4	1
21.2276	36.8556	beetle	2.8	1
28.46	38.2828	beetle	1.4	1
24.2777	36.1446	beetle	2.8	1
27.7273	31.6635	beetle	1.4	1
20.2954	32.8393	beetle	1.4	1
25.9286	32.283	beetle	1.4	1
28.8201	32.8782	beetle	1.4	1
28.956	37.3125	beetle	2.8	1
21.5626	35.2477	beetle	1.4	1
22.5964	33.9862	beetle	1.4	1
27.8053	36.2845	beetle	1.4	1
21.1167	39.1708	beetle	1.4	1
29.195	33.5209	beetle	1.4	1
20.5805	34.2592	beetle	1.4	1
26.0417	32.2339	beetle	1.4	1
26.487	35.3405	beetle	1.4	1
27.8105	35.3882	beetle	2.8	1
23.9595	37.5159	beetle	1.4	1
