x	y	species	carbon	age
76.2703	8.26961	tulip	25	0
78.2964	4.29063	tulip	25	0
76.5244	1.56038	tulip	25	0
75.9948	8.61585	shrub	125	0
70.7031	2.46854	shrub	125	0
79.0043	5.18791	shrub	125	0
78.6869	4.66496	shrub	125	0
70.9916	5.59044	shrub	125	0
72.2203	3.94874	shrub	125	0
76.5864	3.52834	shrub	125	0
73.4947	0.20885	shrub	125	0
73.5692	1.67707	shrub	125	0
72.99	6.62953	shrub	125	0
70.7328	3.04305	shrub	125	0
74.6442	9.71394	shrub	125	0
75.316	1.99087	shrub	125	0
75.3589	9.21299	shrub	125	0
72.6006	2.88111	shrub	125	0
71.6044	0.630507	shrub	125	0
71.9451	5.38469	shrub	125	0
76.7323	3.77651	shrub	125	0
77.139	2.57294	shrub	125	0
74.2881	6.79743	shrub	125	0
73.975	5.63196	shrub	125	0
79.845	4.72541	shrub	125	0
78.9471	1.63974	shrub	125	0
70.986	5.79772	cactus	625	0
78.9539	1.7208	cactus	625	0
77.2827	4.91303	cactus	625	0
71.4821	9.89819	cactus	625	0
71.4305	8.75728	cactus	625	0
71.3313	8.90913	cactus	625	0
70.6766	8.61457	cactus	625	0
74.104	5.3388	cactus	625	0
70.0204	6.96975	cactus	625	0
77.7618	3.92698	cactus	625	0
74.9776	7.90291	palm	3125	0
76.1414	8.43557	palm	3125	0
76.3802	2.78465	palm	3125	0
70.9965	0.782018	palm	3125	0
70.6396	0.360496	palm	3125	0
71.7431	7.56094	palm	3125	0
70.0239	3.75976	beetle	2	0
78.0326	7.20227	beetle	2	0
73.4726	6.52821	beetle	2	0
75.4237	4.6808	beetle	2	0
75.3489	9.1833	beetle	2	0
71.4088	4.134	beetle	2	0
77.2726	5.39066	beetle	2	0
75.6959	3.04479	beetle	2	0
73.4971	7.48098	beetle	2	0
77.2887	8.3889	beetle	2	0
71.0724	8.86202	beetle	2	0
78.8856	8.35992	beetle	2	0
78.2536	3.46373	beetle	2	0
75.015	3.44029	beetle	2	0
75.2671	7.18831	beetle	2	0
71.4991	9.29267	beetle	2	0
75.2432	2.31323	beetle	2	0
78.5007	0.569747	beetle	2	0
71.1552	8.5343	beetle	2	0
75.5669	6.38915	beetle	2	0
77.5113	5.07093	beetle	2	0
76.7537	4.28506	beetle	2	0
75.2336	6.60107	beetle	2	0
79.5903	3.5393	beetle	2	0
76.1531	9.42647	beetle	2	0
70.5493	5.08774	beetle	2	0
79.1043	8.23064	beetle	2	0
73.5756	5.98211	beetle	2	0
70.4007	3.63578	beetle	2	0
72.1188	5.25035	beetle	2	0
72.4141	9.61946	beetle	2	0
78.2875	5.07567	beetle	2	0
72.6266	7.29232	beetle	2	0
76.1696	8.88825	beetle	2	0
79.6569	1.42592	beetle	2	0
76.4776	2.15925	beetle	2	0
75.5124	9.63004	beetle	2	0
79.6952	6.09549	beetle	2	0
79.8532	0.316178	beetle	2	0
72.8007	7.73706	mouse	10	0
73.7228	8.72086	mouse	10	0
76.6998	0.778018	mouse	10	0
78.9119	2.65347	mouse	10	0
76.1669	8.43612	mouse	10	0
72.0293	1.174	mouse	10	0
72.7878	3.24167	mouse	10	0
75.9393	8.6407	mouse	10	0
72.9581	4.9986	mouse	10	0
70.9097	7.02539	mouse	10	0
78.5673	1.16179	mouse	10	0
70.7152	8.20671	mouse	10	0
72.4349	2.06459	mouse	10	0
78.444	8.88429	mouse	10	0
72.5244	0.857623	mouse	10	0
73.734	3.69606	mouse	10	0
76.809	1.76355	mouse	10	0
75.8955	0.258537	mouse	10	0
77.4446	1.47432	mouse	10	0
74.8615	3.91898	mouse	10	0
74.13	5.99878	mouse	10	0
71.0032	7.53579	mouse	10	0
72.6895	1.7755	mouse	10	0
72.7255	1.07333	mouse	10	0
76.5243	4.17	mouse	10	0
78.078	0.575937	mouse	10	0
71.1683	8.92691	mouse	10	0
79.2537	5.04917	mouse	10	0
79.047	7.76475	mouse	10	0
74.9875	2.67062	mouse	10	0
73.5682	7.28468	mouse	10	0
70.2499	9.80333	mouse	10	0
79.9717	9.68177	mouse	10	0
73.7208	3.81113	mouse	10	0
75.5894	3.43296	mouse	10	0
72.1971	8.68843	mouse	10	0
70.7868	1.46138	mouse	10	0
72.1725	9.79494	mouse	10	0
78.4799	7.74309	mouse	10	0
76.5479	8.43088	mouse	10	0
79.7252	4.17656	mouse	10	0
71.3361	1.20212	mouse	10	0
73.9879	1.13956	mouse	10	0
77.0762	2.1155	mouse	10	0
70.1552	1.92245	mouse	10	0
78.5195	1.30401	mouse	10	0
78.7887	9.67452	mouse	10	0
73.6992	6.8072	mouse	10	0
71.5762	6.71963	mouse	10	0
76.8305	0.916471	mouse	10	0
79.6456	1.99086	mouse	10	0
75.8183	3.57711	mouse	10	0
70.7186	3.01777	mouse	10	0
79.4555	7.08364	mouse	10	0
73.3476	1.13849	mouse	10	0
72.6028	9.24743	mouse	10	0
70.2743	6.20878	mouse	10	0
74.0562	6.73621	mouse	10	0
70.3934	9.27335	mouse	10	0
79.7162	2.63809	rabbit	50	0
72.5629	2.59481	rabbit	50	0
77.573	8.06528	rabbit	50	0
73.4443	9.15805	rabbit	50	0
75.414	8.97443	rabbit	50	0
73.3875	1.46927	gazelle	250	0
76.2442	3.29469	gazelle	250	0
74.8714	1.73382	gazelle	250	0
76.3017	9.13823	gazelle	250	0
76.2701	3.37821	gazelle	250	0
78.3255	2.19534	moose	1250	0
75.9776	0.780543	elephant	6250	0
76.6909	4.56959	elephant	6250	0
79.2656	5.76895	elephant	6250	0
75.3665	2.40726	elephant	6250	0
70.8133	9.92722	scorpion	4	0
72.5829	3.87293	scorpion	4	0
73.1451	6.19908	scorpion	4	0
74.4824	5.60642	scorpion	4	0
70.1562	5.61188	scorpion	4	0
71.1243	1.20548	scorpion	4	0
77.077	8.68102	lizard	20	0
73.9892	0.926371	lizard	20	0
79.9695	6.34841	lizard	20	0
71.9099	6.47538	lizard	20	0
75.9475	0.968025	skunk	100	0
73.9115	3.18498	skunk	100	0
88.459	2.13526	lichen	1	0
84.1832	3.18755	lichen	1	0
87.4835	8.6495	lichen	1	0
81.5394	5.44942	lichen	1	0
87.9174	4.01735	lichen	1	0
89.2803	4.16999	lichen	1	0
83.3509	8.18198	lichen	1	0
80.0075	5.40954	lichen	1	0
82.8376	3.19704	lichen	1	0
89.055	0.836751	lichen	1	0
86.6957	2.85325	lichen	1	0
87.5473	8.46556	lichen	1	0
84.3192	7.24486	lichen	1	0
82.4806	9.03579	lichen	1	0
88.6753	7.94926	lichen	1	0
86.6607	2.67034	lichen	1	0
84.1659	7.38415	lichen	1	0
86.6303	9.92756	lichen	1	0
84.6659	1.67247	lichen	1	0
81.8129	0.164762	lichen	1	0
86.2869	6.14104	lichen	1	0
84.6619	5.23091	lichen	1	0
82.1607	0.766917	lichen	1	0
86.065	4.70406	lichen	1	0
82.4185	6.7145	lichen	1	0
81.3519	8.29511	lichen	1	0
86.5532	4.517	lichen	1	0
84.9414	1.22614	lichen	1	0
81.3518	5.73893	lichen	1	0
82.4876	0.987514	lichen	1	0
80.0268	1.15353	lichen	1	0
84.952	0.66321	lichen	1	0
89.1972	7.2357	lichen	1	0
81.1013	8.51547	lichen	1	0
85.6122	4.31864	lichen	1	0
88.4222	2.47743	lichen	1	0
88.1244	2.75326	lichen	1	0
83.6556	3.63134	lichen	1	0
85.6299	5.432	lichen	1	0
89.5059	7.07271	lichen	1	0
83.5264	8.31385	lichen	1	0
84.748	2.49597	lichen	1	0
82.5417	3.56438	lichen	1	0
87.2722	2.13804	lichen	1	0
89.2377	3.35599	lichen	1	0
82.5281	4.85077	lichen	1	0
84.0385	9.99117	lichen	1	0
87.7729	3.76692	lichen	1	0
86.9279	5.97597	lichen	1	0
84.6339	6.75446	lichen	1	0
82.272	7.45717	lichen	1	0
81.2152	3.59803	lichen	1	0
82.0288	3.19797	lichen	1	0
86.1934	7.87679	lichen	1	0
89.9419	3.01404	lichen	1	0
88.8923	3.75084	lichen	1	0
85.3472	5.77138	lichen	1	0
84.7231	4.3283	lichen	1	0
89.1811	6.23449	lichen	1	0
87.5134	0.219383	lichen	1	0
80.4846	7.28605	lichen	1	0
82.6789	3.14472	lichen	1	0
89.9513	3.88344	lichen	1	0
83.3086	1.86243	lichen	1	0
85.0808	3.55073	lichen	1	0
81.0014	7.41735	lichen	1	0
88.2709	3.34154	lichen	1	0
82.535	4.64871	lichen	1	0
88.5825	4.6375	lichen	1	0
84.9786	3.75034	lichen	1	0
88.763	2.22994	lichen	1	0
87.9024	5.41791	lichen	1	0
85.6382	1.26542	lichen	1	0
85.5897	6.45129	lichen	1	0
89.5414	4.28627	lichen	1	0
85.2412	6.31541	lichen	1	0
83.4134	6.95803	lichen	1	0
85.0333	1.2996	lichen	1	0
87.7759	8.11026	lichen	1	0
82.1792	9.24488	lichen	1	0
80.49	0.274801	lichen	1	0
80.5397	3.93816	lichen	1	0
88.5178	8.299	lichen	1	0
82.2325	5.99451	lichen	1	0
84.0999	7.21073	lichen	1	0
83.5457	2.124	lichen	1	0
86.7849	8.19019	lichen	1	0
84.371	5.87096	lichen	1	0
87.8929	9.92993	lichen	1	0
83.6512	0.593801	lichen	1	0
85.5252	2.01905	lichen	1	0
87.9411	8.04402	lichen	1	0
85.5706	7.38605	lichen	1	0
87.4936	5.72505	lichen	1	0
87.535	0.814953	lichen	1	0
83.4551	3.41876	lichen	1	0
88.0181	9.47231	lichen	1	0
80.2191	5.74643	lichen	1	0
82.3953	5.44569	lichen	1	0
84.7144	4.98931	lichen	1	0
89.245	0.931146	lichen	1	0
84.0507	0.707465	lichen	1	0
84.6413	1.76903	lichen	1	0
89.7187	7.10823	lichen	1	0
89.2104	2.64958	lichen	1	0
81.3038	4.86455	lichen	1	0
87.9031	8.0734	lichen	1	0
88.3895	9.79639	lichen	1	0
88.1511	6.19917	lichen	1	0
84.1441	0.773084	lichen	1	0
85.4229	1.0887	lichen	1	0
84.4399	3.04884	lichen	1	0
82.2186	4.22726	lichen	1	0
81.8114	6.70085	lichen	1	0
85.7829	1.75095	lichen	1	0
87.932	4.06069	lichen	1	0
85.9842	8.58777	grass	5	0
87.0571	9.82031	grass	5	0
89.7821	3.34063	grass	5	0
87.4164	4.96716	grass	5	0
82.4902	4.83702	grass	5	0
89.9369	1.3287	grass	5	0
80.6388	3.84085	grass	5	0
82.7433	5.91315	grass	5	0
82.2129	0.921258	grass	5	0
84.8751	1.11812	grass	5	0
82.3073	9.49975	grass	5	0
86.2124	7.73231	grass	5	0
86.2175	1.74882	grass	5	0
85.3497	9.07326	grass	5	0
89.84	6.61499	grass	5	0
84.059	7.49017	grass	5	0
83.8051	7.86676	grass	5	0
80.5253	3.59268	grass	5	0
80.9869	9.733	grass	5	0
88.9729	6.61117	grass	5	0
87.9167	3.17382	grass	5	0
88.6047	7.34074	grass	5	0
85.3473	3.30219	grass	5	0
84.0069	7.72745	grass	5	0
85.5814	9.54421	grass	5	0
85.5583	2.64906	grass	5	0
86.0772	5.33372	grass	5	0
81.9441	6.01894	grass	5	0
80.9531	3.41778	grass	5	0
84.0515	3.30144	grass	5	0
80.3888	4.58971	grass	5	0
88.6033	6.13974	grass	5	0
86.125	8.56724	grass	5	0
87.1218	3.48037	grass	5	0
86.8809	8.53258	grass	5	0
89.0922	7.26202	grass	5	0
81.2962	2.13552	grass	5	0
82.7477	1.05038	grass	5	0
84.4562	2.96404	grass	5	0
87.6782	5.07045	grass	5	0
80.2368	0.357278	grass	5	0
87.867	6.9945	grass	5	0
89.0495	1.45955	grass	5	0
81.9004	7.79422	grass	5	0
84.3754	4.33742	grass	5	0
84.5433	3.84113	grass	5	0
88.1296	9.07211	grass	5	0
87.1165	5.08535	grass	5	0
80.3689	9.028	grass	5	0
82.5341	1.72512	grass	5	0
81.8757	6.73756	grass	5	0
82.4129	8.17083	grass	5	0
87.6303	8.57852	grass	5	0
80.3105	2.17216	grass	5	0
80.893	2.19881	grass	5	0
80.2584	0.708652	grass	5	0
82.421	8.78774	grass	5	0
88.6687	4.95407	grass	5	0
89.2819	9.21973	grass	5	0
83.1976	9.38391	grass	5	0
80.1974	2.27829	grass	5	0
86.854	3.78085	grass	5	0
87.88	5.8865	grass	5	0
82.0272	5.01396	grass	5	0
84.5207	8.73192	grass	5	0
89.0934	6.3466	grass	5	0
85.0275	9.11275	grass	5	0
80.8709	1.24295	grass	5	0
86.1943	8.25072	grass	5	0
88.3045	6.27113	grass	5	0
85.5739	5.30691	grass	5	0
86.0544	1.71157	grass	5	0
89.7031	9.41877	grass	5	0
88.2291	2.52608	grass	5	0
86.7403	3.9966	grass	5	0
83.2005	7.25122	grass	5	0
81.5488	5.00464	grass	5	0
82.7954	3.45757	grass	5	0
87.1885	9.75272	grass	5	0
85.4965	4.58545	grass	5	0
88.1426	8.51055	grass	5	0
82.9437	9.1337	grass	5	0
84.0253	9.97036	grass	5	0
80.3985	2.36247	grass	5	0
88.8272	0.267945	grass	5	0
84.6963	7.47517	grass	5	0
87.8182	2.84065	grass	5	0
84.392	5.26914	grass	5	0
87.8598	3.99363	grass	5	0
84.692	9.3084	grass	5	0
80.9384	3.8611	grass	5	0
80.2925	0.265517	grass	5	0
85.4454	9.6298	grass	5	0
88.9289	3.20566	grass	5	0
80.5303	2.75074	grass	5	0
84.352	4.63584	grass	5	0
88.7491	5.18675	grass	5	0
89.8172	9.80464	grass	5	0
83.9441	2.26857	grass	5	0
83.3975	8.98984	tulip	25	0
89.4976	5.57359	tulip	25	0
81.356	1.70564	tulip	25	0
84.1318	8.29342	tulip	25	0
89.3905	7.06877	tulip	25	0
83.2765	6.33112	tulip	25	0
80.8512	4.40654	tulip	25	0
85.2571	6.68684	tulip	25	0
89.0035	0.958643	tulip	25	0
84.2089	5.29788	tulip	25	0
83.9914	8.74188	tulip	25	0
85.5434	7.62215	tulip	25	0
81.0413	5.00759	tulip	25	0
86.9245	1.50234	tulip	25	0
86.9124	6.27168	tulip	25	0
84.2548	9.50975	tulip	25	0
84.5544	6.56376	tulip	25	0
84.4337	8.47754	tulip	25	0
83.0498	8.54786	tulip	25	0
89.4213	6.04704	tulip	25	0
81.7264	2.1524	tulip	25	0
89.4381	9.45677	tulip	25	0
84.0508	9.76804	tulip	25	0
88.8488	7.5962	tulip	25	0
89.6858	3.23244	tulip	25	0
86.2127	8.88334	tulip	25	0
82.4295	9.77439	tulip	25	0
86.6279	4.864	tulip	25	0
85.204	3.39988	tulip	25	0
85.192	1.97941	tulip	25	0
88.9705	9.26743	tulip	25	0
85.9085	1.16718	tulip	25	0
81.6053	2.82337	tulip	25	0
87.0891	0.15042	tulip	25	0
81.211	2.24181	tulip	25	0
89.7687	2.4807	tulip	25	0
80.4953	0.771589	tulip	25	0
87.0278	5.75722	tulip	25	0
82.2401	0.291744	tulip	25	0
82.7086	7.9558	tulip	25	0
87.5639	2.18133	tulip	25	0
82.4141	0.981727	tulip	25	0
85.0241	5.47234	tulip	25	0
82.6946	1.11472	tulip	25	0
85.1256	6.47868	tulip	25	0
83.2837	3.67523	tulip	25	0
80.95	5.61079	tulip	25	0
80.6987	9.47301	tulip	25	0
88.0717	6.28984	tulip	25	0
88.7404	5.21314	tulip	25	0
85.5482	8.41487	tulip	25	0
81.4383	0.269195	tulip	25	0
82.4751	0.918713	tulip	25	0
86.8762	7.4613	tulip	25	0
89.6846	3.8385	tulip	25	0
86.9013	5.4483	tulip	25	0
85.4985	8.60779	tulip	25	0
81.1429	7.34706	shrub	125	0
81.8041	0.961098	shrub	125	0
80.4229	8.71519	shrub	125	0
88.5869	3.23644	shrub	125	0
81.4229	2.84292	shrub	125	0
89.4965	8.3195	shrub	125	0
86.6926	2.66499	shrub	125	0
85.1258	3.34838	shrub	125	0
82.3329	4.97074	shrub	125	0
83.9492	0.567656	shrub	125	0
82.822	3.74752	shrub	125	0
89.0613	1.45788	shrub	125	0
88.8173	9.14965	shrub	125	0
82.5553	0.562616	shrub	125	0
83.267	4.12207	shrub	125	0
88.0154	8.48344	shrub	125	0
85.0556	6.21198	shrub	125	0
86.2248	4.51495	shrub	125	0
84.4305	5.59611	shrub	125	0
87.8535	8.61785	shrub	125	0
88.5809	7.98917	shrub	125	0
83.7046	7.62968	shrub	125	0
82.4556	3.3551	shrub	125	0
80.721	9.74528	shrub	125	0
88.8082	7.95536	shrub	125	0
86.8253	2.20269	shrub	125	0
81.3492	4.15348	cactus	625	0
83.254	0.378967	cactus	625	0
82.8823	3.1486	cactus	625	0
83.6849	5.96272	cactus	625	0
86.9349	8.90259	cactus	625	0
81.0668	7.98413	cactus	625	0
89.5164	6.479	cactus	625	0
86.0399	5.29064	cactus	625	0
87.0738	9.38763	cactus	625	0
88.864	6.91337	cactus	625	0
85.5324	0.672128	cactus	625	0
87.2664	2.84367	cactus	625	0
89.9607	1.12016	cactus	625	0
83.1562	9.38335	cactus	625	0
85.6457	8.70689	cactus	625	0
85.1221	3.52049	cactus	625	0
87.8794	4.04459	cactus	625	0
87.0422	8.75522	cactus	625	0
86.245	8.00394	cactus	625	0
85.4709	3.30238	cactus	625	0
83.1636	1.4173	cactus	625	0
89.1098	5.82801	cactus	625	0
85.4004	6.67793	cactus	625	0
87.128	5.93448	palm	3125	0
84.0854	2.59945	palm	3125	0
84.8624	8.7179	palm	3125	0
88.2056	7.99167	palm	3125	0
85.7039	5.84899	palm	3125	0
87.9742	7.63226	palm	3125	0
88.2351	7.98423	palm	3125	0
84.2115	5.15993	palm	3125	0
84.2825	1.44538	palm	3125	0
87.643	7.69691	palm	3125	0
84.4515	0.338747	palm	3125	0
86.0506	2.75669	palm	3125	0
88.1493	2.2131	palm	3125	0
85.8031	3.48405	palm	3125	0
86.6702	2.74336	beetle	2	0
88.4519	5.11988	beetle	2	0
83.6023	0.0312754	beetle	2	0
84.3409	8.03069	beetle	2	0
81.5987	8.72005	beetle	2	0
81.7766	5.037	beetle	2	0
88.1457	5.89832	beetle	2	0
86.518	7.99051	beetle	2	0
89.3737	9.76683	beetle	2	0
82.1223	7.80054	beetle	2	0
89.0278	8.71801	beetle	2	0
83.0171	4.83635	beetle	2	0
82.7503	8.08845	beetle	2	0
87.6283	9.3133	beetle	2	0
88.6152	2.60476	beetle	2	0
83.5886	7.34322	beetle	2	0
86.159	0.503928	beetle	2	0
83.2531	1.20977	beetle	2	0
83.4687	4.60477	beetle	2	0
86.4235	4.48341	beetle	2	0
89.8684	9.28454	beetle	2	0
84.0754	4.30827	beetle	2	0
80.476	7.4748	beetle	2	0
85.2915	5.68941	beetle	2	0
85.5479	4.6612	beetle	2	0
82.8467	6.96724	beetle	2	0
84.0464	7.93463	beetle	2	0
84.8857	2.91247	beetle	2	0
81.9919	9.0719	beetle	2	0
87.3607	9.8442	beetle	2	0
82.8459	2.19114	beetle	2	0
83.4992	9.57702	beetle	2	0
82.7308	0.0809726	beetle	2	0
89.3355	7.02386	beetle	2	0
84.3096	2.4255	beetle	2	0
88.3005	8.39607	beetle	2	0
84.7247	1.05073	beetle	2	0
86.0792	2.72637	beetle	2	0
83.1875	4.76955	beetle	2	0
86.4076	1.84714	beetle	2	0
83.5236	1.1218	beetle	2	0
88.6477	8.70947	beetle	2	0
87.0371	7.99452	beetle	2	0
85.0776	5.72982	beetle	2	0
80.8278	8.85496	beetle	2	0
80.0101	4.52092	beetle	2	0
89.4426	9.25459	beetle	2	0
89.4863	0.742918	beetle	2	0
85.7688	4.06807	beetle	2	0
83.2023	2.57121	mouse	10	0
87.7527	4.65542	mouse	10	0
87.3385	7.88282	mouse	10	0
80.3122	9.72576	mouse	10	0
84.8183	2.46982	mouse	10	0
87.105	0.875663	mouse	10	0
88.8383	6.30449	mouse	10	0
84.6509	6.17303	mouse	10	0
86.0494	6.78368	mouse	10	0
87.4621	8.38187	mouse	10	0
84.8967	2.01613	mouse	10	0
89.0331	2.46707	mouse	10	0
89.9865	0.0763397	mouse	10	0
89.092	1.32515	mouse	10	0
87.1443	1.52825	mouse	10	0
85.0432	9.61797	mouse	10	0
89.9043	9.69349	mouse	10	0
84.0218	3.92738	mouse	10	0
84.4647	6.31162	mouse	10	0
83.4094	8.05202	mouse	10	0
81.2608	7.02916	mouse	10	0
81.0075	5.48456	mouse	10	0
84.2736	1.26959	mouse	10	0
81.4375	3.26454	mouse	10	0
89.6552	7.76426	mouse	10	0
80.2861	0.385516	mouse	10	0
86.3686	8.35746	mouse	10	0
84.0377	8.15036	mouse	10	0
81.5793	7.27372	mouse	10	0
80.4425	0.563217	mouse	10	0
80.636	3.50379	mouse	10	0
85.9087	4.29138	mouse	10	0
81.6733	1.37944	mouse	10	0
85.6872	9.12865	mouse	10	0
82.2551	8.1414	mouse	10	0
89.2681	6.10655	mouse	10	0
84.4937	2.46747	mouse	10	0
87.5676	2.79529	mouse	10	0
84.5005	7.73925	mouse	10	0
81.2307	1.98298	mouse	10	0
82.307	8.0029	mouse	10	0
83.0442	1.33876	mouse	10	0
89.2041	8.13684	mouse	10	0
81.1757	4.17489	mouse	10	0
81.7038	6.28323	mouse	10	0
82.9802	2.56167	mouse	10	0
81.9059	7.36125	mouse	10	0
85.8224	5.85928	mouse	10	0
86.5343	1.84197	mouse	10	0
80.8217	6.67525	mouse	10	0
86.0396	9.05839	mouse	10	0
87.0409	6.28098	mouse	10	0
83.7427	1.61393	mouse	10	0
88.7131	7.60532	mouse	10	0
81.8712	0.0887892	mouse	10	0
86.8581	0.574979	mouse	10	0
83.1163	4.78159	rabbit	50	0
85.3163	2.02603	rabbit	50	0
80.8273	8.32911	rabbit	50	0
83.6584	0.465896	rabbit	50	0
89.1952	7.59337	rabbit	50	0
86.1886	6.63802	gazelle	250	0
83.2669	6.33765	gazelle	250	0
81.9847	8.52737	moose	1250	0
87.188	5.64465	moose	1250	0
81.2346	0.875788	scorpion	4	0
82.0241	1.82183	scorpion	4	0
83.1151	6.46278	lizard	20	0
81.7088	4.68463	lizard	20	0
85.7728	5.46454	lizard	20	0
81.5691	6.79228	skunk	100	0
84.6216	7.85977	skunk	100	0
87.0439	4.28635	dog	500	0
98.361	9.75917	lichen	1	0
93.1537	0.876119	lichen	1	0
95.288	6.90429	lichen	1	0
93.1719	6.12354	lichen	1	0
90.3053	5.35228	lichen	1	0
97.9413	5.41861	lichen	1	0
93.4182	9.16898	lichen	1	0
94.9954	3.02542	lichen	1	0
97.8504	1.06826	lichen	1	0
97.8962	6.52604	lichen	1	0
96.044	9.83409	lichen	1	0
94.4086	5.58238	lichen	1	0
95.9876	9.69635	lichen	1	0
95.6499	6.95956	lichen	1	0
92.8487	1.95723	lichen	1	0
90.8394	8.8382	lichen	1	0
91.854	8.96147	lichen	1	0
93.0955	3.67001	lichen	1	0
93.5521	6.57003	lichen	1	0
96.9633	3.47108	lichen	1	0
91.1105	5.06661	lichen	1	0
91.9898	5.84646	lichen	1	0
91.7916	7.10836	lichen	1	0
90.5223	2.60867	lichen	1	0
99.788	3.82493	lichen	1	0
97.0987	8.51802	lichen	1	0
90.2431	3.28509	lichen	1	0
98.9863	8.83296	lichen	1	0
97.4277	0.0645302	lichen	1	0
95.6559	6.50208	lichen	1	0
98.5294	3.47481	lichen	1	0
92.8889	2.14769	lichen	1	0
98.5434	0.787939	lichen	1	0
97.0216	8.36674	lichen	1	0
92.9471	1.81134	lichen	1	0
93.0028	9.72536	lichen	1	0
90.1782	8.36183	lichen	1	0
98.3035	9.20793	lichen	1	0
96.2862	6.01838	lichen	1	0
98.7491	2.69038	lichen	1	0
92.5202	1.58746	lichen	1	0
98.6947	3.78794	lichen	1	0
96.2137	0.481011	lichen	1	0
97.4748	3.71311	lichen	1	0
94.1506	0.502033	lichen	1	0
99.0898	5.76897	lichen	1	0
91.1678	0.40797	lichen	1	0
90.6603	8.0345	lichen	1	0
91.7145	0.787354	lichen	1	0
95.4324	5.0292	lichen	1	0
94.9076	6.26899	lichen	1	0
95.0445	2.03098	lichen	1	0
97.7034	7.03751	lichen	1	0
94.9351	9.97384	lichen	1	0
93.5421	0.318704	lichen	1	0
94.9149	8.89304	lichen	1	0
90.7426	4.66285	lichen	1	0
99.2971	8.01859	lichen	1	0
97.3944	3.13159	lichen	1	0
99.4375	9.3304	lichen	1	0
97.4782	5.20687	lichen	1	0
93.7537	3.25252	lichen	1	0
90.5382	2.19343	lichen	1	0
99.1894	8.16696	lichen	1	0
90.1077	3.41044	lichen	1	0
93.2247	6.61257	lichen	1	0
96.2761	1.92757	lichen	1	0
95.891	6.44805	lichen	1	0
92.4401	2.49127	lichen	1	0
97.7322	4.74737	lichen	1	0
94.4438	1.45469	lichen	1	0
96.662	8.40017	lichen	1	0
93.935	8.21162	lichen	1	0
99.499	6.10087	lichen	1	0
99.4139	9.55799	lichen	1	0
96.4757	1.09031	lichen	1	0
98.3044	4.23318	lichen	1	0
98.1711	0.182825	lichen	1	0
97.3004	5.4809	lichen	1	0
99.9572	0.614439	lichen	1	0
96.1315	5.94581	lichen	1	0
97.5698	7.4095	lichen	1	0
91.6836	7.41605	lichen	1	0
99.7639	1.37548	lichen	1	0
91.1038	2.24369	lichen	1	0
92.5222	6.18085	lichen	1	0
96.5824	4.02988	lichen	1	0
90.2741	0.480809	lichen	1	0
97.1774	6.23804	lichen	1	0
96.5933	5.3645	lichen	1	0
90.3525	5.51531	lichen	1	0
91.3909	9.02599	lichen	1	0
96.8937	0.159885	lichen	1	0
96.3662	2.11051	lichen	1	0
94.2768	4.77146	lichen	1	0
90.2604	8.69364	lichen	1	0
90.9751	6.58048	lichen	1	0
91.9765	6.06757	lichen	1	0
92.4133	4.64026	lichen	1	0
99.1704	8.0414	lichen	1	0
90.0829	7.72168	lichen	1	0
90.586	0.281784	lichen	1	0
98.3174	3.64286	lichen	1	0
96.1257	6.44504	lichen	1	0
94.1205	0.305604	lichen	1	0
99.2384	3.83163	lichen	1	0
96.1488	2.02128	lichen	1	0
95.5692	1.0972	lichen	1	0
92.2167	7.63205	lichen	1	0
98.8538	7.08572	grass	5	0
90.7615	6.48235	grass	5	0
90.4762	5.13708	grass	5	0
99.6734	4.33294	grass	5	0
98.3265	7.9944	grass	5	0
90.8179	8.83683	grass	5	0
97.5601	0.0291659	grass	5	0
90.4917	1.16358	grass	5	0
96.8986	7.83269	grass	5	0
95.8927	2.2478	grass	5	0
90.453	3.18222	grass	5	0
92.7574	0.959846	grass	5	0
92.7516	7.375	grass	5	0
94.2507	8.53247	grass	5	0
97.5979	6.80761	grass	5	0
99.7892	5.3802	grass	5	0
98.085	4.69675	grass	5	0
93.7899	1.20855	grass	5	0
98.9598	6.24637	grass	5	0
93.7689	9.35473	grass	5	0
98.3447	4.3517	grass	5	0
94.4273	2.72234	grass	5	0
99.0929	2.7878	grass	5	0
95.2842	1.2062	grass	5	0
99.2186	5.30706	grass	5	0
95.9768	8.39072	grass	5	0
98.4327	9.907	grass	5	0
98.335	6.78113	grass	5	0
97.3894	3.71242	grass	5	0
91.9969	8.70649	grass	5	0
99.3281	4.9648	grass	5	0
91.5652	2.66122	grass	5	0
95.7379	0.211952	grass	5	0
95.0981	1.83064	grass	5	0
91.6808	5.79421	grass	5	0
98.4516	3.45348	grass	5	0
93.7902	2.92089	grass	5	0
98.4202	9.96115	grass	5	0
99.0695	3.89921	grass	5	0
90.4299	5.30206	grass	5	0
97.8798	4.49495	grass	5	0
95.543	7.43868	grass	5	0
91.9989	6.46325	grass	5	0
94.4262	0.835718	grass	5	0
90.8948	1.72863	grass	5	0
97.805	6.85046	grass	5	0
92.4521	0.65071	grass	5	0
90.4114	9.41191	grass	5	0
99.0793	6.2473	grass	5	0
92.8075	6.96856	grass	5	0
96.7227	1.09354	grass	5	0
92.6581	6.60753	grass	5	0
92.6633	3.95729	grass	5	0
91.2389	6.41231	grass	5	0
99.9945	5.75266	grass	5	0
